,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
6325,5504950,99,edison,2020-11-13T17:20:08Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6326,5505515,99,edison,2020-11-13T17:26:50Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6327,5506438,99,edison,2020-11-13T17:28:52Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6328,5506618,99,edison,2020-11-13T17:37:23Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6329,5507002,99,edison,2020-11-13T17:38:34Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6330,5507250,99,edison,2020-11-13T17:41:20Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6331,5507284,99,edison,2020-11-13T17:43:24Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6332,5507305,99,edison,2020-11-13T17:45:44Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6333,5508011,99,edison,2020-11-13T17:47:56Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6334,5509159,99,edison,2020-11-13T17:55:02Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6335,5509476,99,edison,2020-11-13T17:57:40Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6336,5509535,99,edison,2020-11-13T17:59:29Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6337,5509508,99,edison,2020-11-13T18:02:15Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6338,5509725,99,edison,2020-11-13T18:03:26Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6339,5509724,99,edison,2020-11-13T18:06:11Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6340,5510024,99,edison,2020-11-13T18:17:41Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6341,5510543,99,edison,2020-11-13T18:20:17Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6342,5510634,99,edison,2020-11-13T18:20:49Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6343,5511062,99,edison,2020-11-13T18:32:35Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6344,5511867,99,edison,2020-11-13T19:05:30Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6345,5511863,99,edison,2020-11-13T19:13:20Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6346,5511851,99,edison,2020-11-13T19:14:44Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6347,5513252,99,edison,2020-11-13T20:02:14Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6348,5513240,99,edison,2020-11-13T20:03:04Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6349,5514232,99,edison,2020-11-15T15:12:43Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6350,5514946,99,edison,2020-11-15T15:14:17Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6351,5515354,99,edison,2020-11-15T15:16:45Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6352,5518639,99,edison,2020-11-15T15:18:03Z,north-carolina,5524813,2362631,4505372,4741564,0.5,0.486,0
6353,5519051,99,edison,2020-11-15T15:19:46Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6354,5519092,99,edison,2020-11-15T15:24:07Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6355,5519189,99,edison,2020-11-15T15:26:10Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6356,5519527,99,edison,2020-11-15T15:28:02Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6357,5520076,99,edison,2020-11-15T15:29:53Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6358,5520585,99,edison,2020-11-15T15:31:08Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6359,5520737,99,edison,2020-11-15T15:32:24Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6360,5520831,99,edison,2020-11-15T15:40:51Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6361,5520753,99,edison,2020-11-15T15:41:48Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6362,5520847,99,edison,2020-11-15T15:48:30Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6363,5520975,99,edison,2020-11-15T16:11:58Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6364,5521335,99,edison,2020-11-15T16:13:58Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6365,5521457,99,edison,2020-11-15T16:15:49Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6366,5521918,99,edison,2020-11-15T16:17:51Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6367,5522034,99,edison,2020-11-15T16:19:42Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6368,5522397,99,edison,2020-11-15T16:21:39Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6369,5522582,99,edison,2020-11-15T16:23:44Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6370,5522618,99,edison,2020-11-15T16:24:25Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6371,5522613,99,edison,2020-11-17T03:24:51Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6372,5524550,99,edison,2020-11-17T03:27:56Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6373,5524553,99,edison,2020-11-17T03:28:43Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6374,5523887,99,edison,2020-11-17T03:31:47Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6375,5523888,99,edison,2020-11-17T20:13:29Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6376,5524691,99,edison,2020-11-17T20:14:37Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6377,5524692,99,edison,2020-11-17T20:16:31Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6378,5524813,99,edison,2020-11-18T03:01:57Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6379,5511499,99,ap,2020-11-19T14:05:26.957Z,north-carolina,5524813,2362631,4505372,4741564,0.501,0.487,0
6380,5524813,99,edison,2020-11-18T17:17:03Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6381,5524813,100,edison,2020-11-20T14:18:27Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6382,5524815,100,edison,2020-11-27T15:29:53Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6383,5524800,100,edison,2020-11-27T15:31:27Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6384,5524802,100,edison,2020-11-27T15:32:30Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6385,5524801,100,edison,2020-11-27T15:34:30Z,north-carolina,5524813,2362631,4505372,4741564,0.499,0.486,0
6386,0,0,edison,2020-11-04T08:04:21Z,north-dakota,361819,216794,322932,344360,0.0,0.0,0
6387,26709,7,edison,2020-11-04T01:46:50Z,north-dakota,361819,216794,322932,344360,0.535,0.433,0
6388,36526,9,edison,2020-11-04T02:15:46Z,north-dakota,361819,216794,322932,344360,0.58,0.388,0
6389,72084,18,edison,2020-11-04T02:17:51Z,north-dakota,361819,216794,322932,344360,0.48,0.485,0
6390,72896,18,edison,2020-11-04T02:29:03Z,north-dakota,361819,216794,322932,344360,0.484,0.481,0
6391,75274,19,edison,2020-11-04T02:37:08Z,north-dakota,361819,216794,322932,344360,0.491,0.473,0
6392,85384,22,edison,2020-11-04T02:38:29Z,north-dakota,361819,216794,322932,344360,0.515,0.45,0
6393,87691,22,edison,2020-11-04T02:39:52Z,north-dakota,361819,216794,322932,344360,0.523,0.442,0
6394,89439,23,edison,2020-11-04T02:41:08Z,north-dakota,361819,216794,322932,344360,0.528,0.437,0
6395,93242,24,edison,2020-11-04T02:47:52Z,north-dakota,361819,216794,322932,344360,0.54,0.425,0
6396,97448,25,edison,2020-11-04T02:49:53Z,north-dakota,361819,216794,322932,344360,0.544,0.42,0
6397,111370,28,edison,2020-11-04T02:52:36Z,north-dakota,361819,216794,322932,344360,0.566,0.399,0
6398,113683,29,edison,2020-11-04T02:52:49Z,north-dakota,361819,216794,322932,344360,0.566,0.398,0
6399,116214,29,edison,2020-11-04T02:56:47Z,north-dakota,361819,216794,322932,344360,0.571,0.393,0
6400,120356,30,edison,2020-11-04T02:59:33Z,north-dakota,361819,216794,322932,344360,0.579,0.386,0
6401,124147,31,edison,2020-11-04T03:01:42Z,north-dakota,361819,216794,322932,344360,0.571,0.394,0
6402,128711,33,edison,2020-11-04T03:03:28Z,north-dakota,361819,216794,322932,344360,0.577,0.388,0
6403,135404,34,edison,2020-11-04T03:07:43Z,north-dakota,361819,216794,322932,344360,0.584,0.381,0
6404,140782,36,edison,2020-11-04T03:11:48Z,north-dakota,361819,216794,322932,344360,0.591,0.375,0
6405,157056,40,edison,2020-11-04T03:18:15Z,north-dakota,361819,216794,322932,344360,0.605,0.361,0
6406,159574,40,edison,2020-11-04T03:19:26Z,north-dakota,361819,216794,322932,344360,0.607,0.359,0
6407,168290,43,edison,2020-11-04T03:22:57Z,north-dakota,361819,216794,322932,344360,0.616,0.351,0
6408,210747,53,edison,2020-11-04T03:29:54Z,north-dakota,361819,216794,322932,344360,0.624,0.344,0
6409,212631,54,edison,2020-11-04T03:32:22Z,north-dakota,361819,216794,322932,344360,0.625,0.342,0
6410,213897,54,edison,2020-11-04T03:39:07Z,north-dakota,361819,216794,322932,344360,0.626,0.341,0
6411,215207,54,edison,2020-11-04T03:40:31Z,north-dakota,361819,216794,322932,344360,0.627,0.34,0
6412,217829,55,edison,2020-11-04T03:42:05Z,north-dakota,361819,216794,322932,344360,0.629,0.338,0
6413,220272,56,edison,2020-11-04T03:48:20Z,north-dakota,361819,216794,322932,344360,0.629,0.339,0
6414,221335,56,edison,2020-11-04T03:54:16Z,north-dakota,361819,216794,322932,344360,0.63,0.338,0
6415,227463,58,edison,2020-11-04T03:58:32Z,north-dakota,361819,216794,322932,344360,0.636,0.331,0
6416,229950,58,edison,2020-11-04T04:03:13Z,north-dakota,361819,216794,322932,344360,0.638,0.329,0
6417,230343,58,edison,2020-11-04T04:09:34Z,north-dakota,361819,216794,322932,344360,0.639,0.329,0
6418,246946,63,edison,2020-11-04T04:13:55Z,north-dakota,361819,216794,322932,344360,0.645,0.322,0
6419,249274,63,edison,2020-11-04T04:18:21Z,north-dakota,361819,216794,322932,344360,0.647,0.321,0
6420,250641,63,edison,2020-11-04T04:18:32Z,north-dakota,361819,216794,322932,344360,0.648,0.32,0
6421,256676,65,edison,2020-11-04T04:21:28Z,north-dakota,361819,216794,322932,344360,0.648,0.32,0
6422,257884,65,edison,2020-11-04T04:29:32Z,north-dakota,361819,216794,322932,344360,0.649,0.319,0
6423,290174,73,edison,2020-11-04T04:38:07Z,north-dakota,361819,216794,322932,344360,0.654,0.314,0
6424,290600,74,edison,2020-11-04T04:47:09Z,north-dakota,361819,216794,322932,344360,0.654,0.314,0
6425,335695,85,edison,2020-11-04T04:58:07Z,north-dakota,361819,216794,322932,344360,0.643,0.324,0
6426,339837,86,edison,2020-11-04T05:22:17Z,north-dakota,361819,216794,322932,344360,0.644,0.324,0
6427,342797,87,edison,2020-11-04T05:32:38Z,north-dakota,361819,216794,322932,344360,0.644,0.324,0
6428,344144,87,edison,2020-11-04T06:35:52Z,north-dakota,361819,216794,322932,344360,0.645,0.323,0
6429,348689,88,edison,2020-11-04T07:30:51Z,north-dakota,361819,216794,322932,344360,0.648,0.32,0
6430,353338,89,edison,2020-11-04T07:55:51Z,north-dakota,361819,216794,322932,344360,0.65,0.318,0
6431,354716,90,edison,2020-11-04T08:25:50Z,north-dakota,361819,216794,322932,344360,0.65,0.318,0
6432,356435,90,edison,2020-11-04T09:36:50Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6433,357082,90,edison,2020-11-04T10:00:51Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6434,361279,91,edison,2020-11-04T11:06:49Z,north-dakota,361819,216794,322932,344360,0.65,0.317,0
6435,361279,99,edison,2020-11-08T16:33:05Z,north-dakota,361819,216794,322932,344360,0.65,0.317,0
6436,361283,99,edison,2020-11-09T16:05:45Z,north-dakota,361819,216794,322932,344360,0.65,0.317,0
6437,361288,99,edison,2020-11-09T16:40:41Z,north-dakota,361819,216794,322932,344360,0.65,0.317,0
6438,361291,99,edison,2020-11-09T16:46:40Z,north-dakota,361819,216794,322932,344360,0.65,0.317,0
6439,361336,99,edison,2020-11-09T16:55:41Z,north-dakota,361819,216794,322932,344360,0.65,0.317,0
6440,361356,99,edison,2020-11-09T17:00:42Z,north-dakota,361819,216794,322932,344360,0.65,0.317,0
6441,361401,99,edison,2020-11-09T17:20:45Z,north-dakota,361819,216794,322932,344360,0.65,0.317,0
6442,361456,99,edison,2020-11-09T17:30:40Z,north-dakota,361819,216794,322932,344360,0.65,0.317,0
6443,361460,99,edison,2020-11-09T17:35:42Z,north-dakota,361819,216794,322932,344360,0.65,0.317,0
6444,361272,99,edison,2020-11-09T17:41:13Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6445,361285,99,edison,2020-11-09T17:50:45Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6446,361288,99,edison,2020-11-09T17:55:40Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6447,361291,99,edison,2020-11-09T18:05:45Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6448,361296,99,edison,2020-11-09T18:35:42Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6449,361298,99,edison,2020-11-09T18:55:52Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6450,361307,99,edison,2020-11-09T19:10:40Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6451,361336,99,edison,2020-11-09T19:15:42Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6452,361346,99,edison,2020-11-09T19:25:40Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6453,361356,99,edison,2020-11-09T19:50:43Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6454,361443,99,edison,2020-11-09T20:00:47Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6455,361446,99,edison,2020-11-09T20:10:45Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6456,361456,99,edison,2020-11-09T20:16:41Z,north-dakota,361819,216794,322932,344360,0.651,0.317,0
6457,361652,99,edison,2020-11-09T20:20:42Z,north-dakota,361819,216794,322932,344360,0.65,0.318,0
6458,361659,99,edison,2020-11-09T20:30:42Z,north-dakota,361819,216794,322932,344360,0.65,0.318,0
6459,361666,99,edison,2020-11-09T20:36:42Z,north-dakota,361819,216794,322932,344360,0.65,0.318,0
6460,361695,99,edison,2020-11-09T20:46:41Z,north-dakota,361819,216794,322932,344360,0.65,0.318,0
6461,361705,99,edison,2020-11-09T21:10:41Z,north-dakota,361819,216794,322932,344360,0.65,0.318,0
6462,361719,99,edison,2020-11-09T21:20:41Z,north-dakota,361819,216794,322932,344360,0.65,0.318,0
6463,361735,99,edison,2020-11-09T21:26:41Z,north-dakota,361819,216794,322932,344360,0.65,0.318,0
6464,361485,99,edison,2020-11-09T21:28:06Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6465,361242,99,edison,2020-11-09T21:29:02Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6466,361255,99,edison,2020-11-09T21:55:39Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6467,361269,99,edison,2020-11-09T22:01:39Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6468,361277,99,edison,2020-11-09T22:11:40Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6469,361565,99,edison,2020-11-09T22:25:38Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6470,361566,99,edison,2020-11-09T23:05:38Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6471,361567,99,edison,2020-11-09T23:21:38Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6472,361622,99,edison,2020-11-09T23:25:39Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6473,361625,99,edison,2020-11-09T23:31:39Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6474,361656,99,edison,2020-11-09T23:45:38Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6475,361808,99,edison,2020-11-12T20:51:55Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6476,361819,99,edison,2020-11-17T02:42:35Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6477,359890,100,ap,2020-11-17T17:17:00.557Z,north-dakota,361819,216794,322932,344360,0.655,0.319,0
6478,361819,99,edison,2020-11-18T17:16:58Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6479,361819,100,edison,2020-11-20T14:18:24Z,north-dakota,361819,216794,322932,344360,0.651,0.318,0
6480,0,0,edison,2020-11-04T10:02:24Z,nebraska,951000,495961,794379,844227,0.0,0.0,0
6481,5883,1,edison,2020-11-04T02:07:28Z,nebraska,951000,495961,794379,844227,0.512,0.459,0
6482,10648,1,edison,2020-11-04T02:16:19Z,nebraska,951000,495961,794379,844227,0.534,0.438,0
6483,89257,9,edison,2020-11-04T02:19:39Z,nebraska,951000,495961,794379,844227,0.598,0.38,0
6484,251344,27,edison,2020-11-04T02:19:54Z,nebraska,951000,495961,794379,844227,0.475,0.505,0
6485,251975,27,edison,2020-11-04T02:20:35Z,nebraska,951000,495961,794379,844227,0.474,0.503,0
6486,258152,27,edison,2020-11-04T02:22:45Z,nebraska,951000,495961,794379,844227,0.481,0.496,0
6487,268031,28,edison,2020-11-04T02:27:48Z,nebraska,951000,495961,794379,844227,0.488,0.489,0
6488,268061,28,edison,2020-11-04T02:32:26Z,nebraska,951000,495961,794379,844227,0.488,0.489,0
6489,269873,29,edison,2020-11-04T02:35:26Z,nebraska,951000,495961,794379,844227,0.491,0.486,0
6490,291970,31,edison,2020-11-04T02:43:06Z,nebraska,951000,495961,794379,844227,0.503,0.475,0
6491,292900,31,edison,2020-11-04T02:44:24Z,nebraska,951000,495961,794379,844227,0.503,0.475,0
6492,296753,31,edison,2020-11-04T02:44:55Z,nebraska,951000,495961,794379,844227,0.503,0.474,0
6493,304640,32,edison,2020-11-04T02:48:46Z,nebraska,951000,495961,794379,844227,0.507,0.47,0
6494,342182,36,edison,2020-11-04T02:54:26Z,nebraska,951000,495961,794379,844227,0.492,0.486,0
6495,350196,37,edison,2020-11-04T02:57:02Z,nebraska,951000,495961,794379,844227,0.495,0.483,0
6496,350219,37,edison,2020-11-04T02:59:38Z,nebraska,951000,495961,794379,844227,0.495,0.483,0
6497,353267,37,edison,2020-11-04T03:00:18Z,nebraska,951000,495961,794379,844227,0.496,0.482,0
6498,363089,38,edison,2020-11-04T03:03:33Z,nebraska,951000,495961,794379,844227,0.502,0.476,0
6499,363642,38,edison,2020-11-04T03:06:01Z,nebraska,951000,495961,794379,844227,0.503,0.475,0
6500,368335,39,edison,2020-11-04T03:08:01Z,nebraska,951000,495961,794379,844227,0.507,0.471,0
6501,371552,39,edison,2020-11-04T03:08:42Z,nebraska,951000,495961,794379,844227,0.509,0.469,0
6502,372886,39,edison,2020-11-04T03:11:48Z,nebraska,951000,495961,794379,844227,0.51,0.468,0
6503,372964,39,edison,2020-11-04T03:16:18Z,nebraska,951000,495961,794379,844227,0.51,0.468,0
6504,422002,45,edison,2020-11-04T03:51:19Z,nebraska,951000,495961,794379,844227,0.535,0.443,0
6505,489185,52,edison,2020-11-04T03:52:31Z,nebraska,951000,495961,794379,844227,0.517,0.461,0
6506,500164,53,edison,2020-11-04T03:59:40Z,nebraska,951000,495961,794379,844227,0.52,0.459,0
6507,502350,53,edison,2020-11-04T04:07:55Z,nebraska,951000,495961,794379,844227,0.521,0.458,0
6508,504123,53,edison,2020-11-04T04:09:09Z,nebraska,951000,495961,794379,844227,0.522,0.457,0
6509,506774,54,edison,2020-11-04T04:12:15Z,nebraska,951000,495961,794379,844227,0.523,0.455,0
6510,515756,55,edison,2020-11-04T04:12:41Z,nebraska,951000,495961,794379,844227,0.528,0.45,0
6511,517576,55,edison,2020-11-04T04:13:33Z,nebraska,951000,495961,794379,844227,0.529,0.449,0
6512,551028,58,edison,2020-11-04T04:17:29Z,nebraska,951000,495961,794379,844227,0.535,0.444,0
6513,552260,58,edison,2020-11-04T04:20:22Z,nebraska,951000,495961,794379,844227,0.535,0.443,0
6514,552577,58,edison,2020-11-04T04:24:37Z,nebraska,951000,495961,794379,844227,0.536,0.443,0
6515,555647,59,edison,2020-11-04T04:25:22Z,nebraska,951000,495961,794379,844227,0.537,0.441,0
6516,560868,59,edison,2020-11-04T04:26:40Z,nebraska,951000,495961,794379,844227,0.541,0.438,0
6517,572589,61,edison,2020-11-04T04:40:24Z,nebraska,951000,495961,794379,844227,0.547,0.431,0
6518,574596,61,edison,2020-11-04T04:41:05Z,nebraska,951000,495961,794379,844227,0.548,0.43,0
6519,590912,63,edison,2020-11-04T04:50:42Z,nebraska,951000,495961,794379,844227,0.553,0.426,0
6520,593256,63,edison,2020-11-04T04:51:54Z,nebraska,951000,495961,794379,844227,0.554,0.425,0
6521,680418,72,edison,2020-11-04T05:04:29Z,nebraska,951000,495961,794379,844227,0.539,0.441,0
6522,680457,72,edison,2020-11-04T05:05:00Z,nebraska,951000,495961,794379,844227,0.539,0.441,0
6523,684565,72,edison,2020-11-04T05:06:28Z,nebraska,951000,495961,794379,844227,0.541,0.439,0
6524,690693,73,edison,2020-11-04T05:11:39Z,nebraska,951000,495961,794379,844227,0.543,0.436,0
6525,691187,73,edison,2020-11-04T05:18:26Z,nebraska,951000,495961,794379,844227,0.543,0.436,0
6526,695511,74,edison,2020-11-04T05:20:31Z,nebraska,951000,495961,794379,844227,0.544,0.435,0
6527,738455,78,edison,2020-11-04T05:47:56Z,nebraska,951000,495961,794379,844227,0.552,0.427,0
6528,741325,78,edison,2020-11-04T05:48:52Z,nebraska,951000,495961,794379,844227,0.553,0.426,0
6529,789364,84,edison,2020-11-04T05:52:35Z,nebraska,951000,495961,794379,844227,0.558,0.421,0
6530,793126,84,edison,2020-11-04T05:56:24Z,nebraska,951000,495961,794379,844227,0.559,0.419,0
6531,806941,85,edison,2020-11-04T06:13:33Z,nebraska,951000,495961,794379,844227,0.564,0.415,0
